filename,target,prediction
DrawTextPathAttribute.java,"@Override
	public boolean hasDefault() {
		return getOwnerElement() == null ? false : true;
	}","@Override
	public boolean isDefaultValue() {
		OdfElement parentElement = (OdfElement)getOwnerElement();
		return (parentElement!= null);
	}"
ListsRouter.java,"public void clear() {
        routeSet.clear();
        routesToAdd.clear();
        routesToRemove.clear();

        sourceMap.clear();

        for(int i = 0; i < sourceCount; i++)
            routeList[i] = null;

        sourceCount = 0;
    }","public void clearRoutes() {
        routeSet.clear();
        routesToAdd.clear();
        routesToRemove.clear();

        sourceCount = 0;

        sourceMap.clear();

        routeList = new EventOutHolder[DEFAULT_SIZE];
        routeTmp = new RouteHolder[DEFAULT_SIZE];
    }"
ReticulatedEvolutionOnTrees.java,"private TaxaSet[] computeInducedProblem(Taxa taxa, Splits splits, NodeSet component, Graph incompGraph, Taxa inducedTaxa, Splits inducedSplits) throws NotOwnerException, SplitsException {

        // compute the matrix: sepMatrix[i][j] equals the number of splits in component
        // that separate i and j
        int[][] sepMatrix = new int[taxa.getNtax() + 1][taxa.getNtax() + 1];

        Iterator it = component.iterator();
        while (it.hasNext()) {
            Node vs = (Node) it.next();
            TaxaSet s = splits.get(((Pair) incompGraph.getInfo(vs)).getFirstInt());
            for (int t1 = s.getBits().nextSetBit(1); t1 > 0; t1 = s.getBits().nextSetBit(t1 + 1)) {
                for (int t2 = s.getBits().nextClearBit(1); t2 <= taxa.getNtax(); t2 = s.getBits().nextClearBit(t2 + 1)) {
                    sepMatrix[t2][t1] = ++sepMatrix[t1][t2];
                }
            }
        }

        // detect equivalence classes of non-separated taxa
        List equivClasses = new LinkedList();

        int[] orig2inducedTaxa = new int[taxa.getNtax() + 1];
        BitSet seen = new BitSet();
        int numInducedTaxa = 0;
        for (int t1 = 1; t1 <= taxa.getNtax(); t1++) {
            if (!seen.get(t1)) {
                numInducedTaxa++;
                TaxaSet aClass = new TaxaSet();
                aClass.set(t1);
                seen.set(t1);
                orig2inducedTaxa[t1] = numInducedTaxa;

                for (int t2 = t1 + 1; t2 <= taxa.getNtax(); t2++) {
                    if (sepMatrix[t1][t2] == 0) {
                        aClass.set(t2);
                        orig2inducedTaxa[t2] = numInducedTaxa;
                        seen.set(t2);
                    }
                }
                equivClasses.add(aClass);
            }
        }
        // convert list into array:
        TaxaSet[] induced2origTaxa = new TaxaSet[numInducedTaxa + 1];
        for (int t = 1; t <= numInducedTaxa; t++)
            induced2origTaxa[t] = (TaxaSet) equivClasses.get(t - 1);

        // make induced taxon set:
        inducedTaxa.setNtax(numInducedTaxa);
        for (int t = 1; t <= inducedTaxa.getNtax(); t++)
            inducedTaxa.setLabel(t, ""t"" + t);

        // make induced splits set:
        Set newSplitSet = new HashSet();

        it = component.iterator();
        while (it.hasNext()) {
            Node vs = (Node) it.next();
            TaxaSet origSplit = splits.get(((Pair) incompGraph.getInfo(vs)).getFirstInt());
            TaxaSet newSplit = new TaxaSet();
            for (int t = origSplit.getBits().nextSetBit(1); t > 0; t = origSplit.getBits().nextSetBit(t + 1))
                newSplit.set(orig2inducedTaxa[t]);
            newSplitSet.add(newSplit);
        }

        inducedSplits.setNtax(inducedTaxa.getNtax());
        it = newSplitSet.iterator();
        while (it.hasNext()) {
            inducedSplits.add((TaxaSet) it.next());
        }

        for (int t = 1; t <= inducedTaxa.getNtax(); t++) {
            //System.err.println(""# induced "" + t + "" -> "" + orig2inducedTaxa[t]);
        }

        return induced2origTaxa;
    }","private TaxaSet[] computeInducedProblem(Taxa taxa, Splits splits, NodeSet comp, Graph incompGraph, Taxa inducedTaxa, Splits inducedSplits) throws NotOwnerException {
        // 1. compute induced taxa
        TaxaSet[] induced2origTaxa = new TaxaSet[taxa.getNtax() + 1];
        for (Node u : comp) {
            int s = ((Pair) incompGraph.getInfo(u)).getFirstInt();
            for (int t = 1; t <= taxa.getNtax(); t++) {
                if (SplitsUtilities.isCompatible(taxa.getNtax(), splits.get(s), taxa.get(t))) {
                    induced2origTaxa[t] = new TaxaSet(taxa.getNtax());
                    induced2origTaxa[t].add(taxa.indexOf(t));
                }
            }
        }
        // 2. compute induced splits
        for (Node u : comp) {
            int s = ((Pair) incompGraph.getInfo(u)).getFirstInt();
            inducedSplits.add(s);
        }
        return induced2origTaxa;
    }"
SumOfError.java,"public void setInputVariables(Variable[] inputVariables) {
        this.inputVariables = inputVariables;
    }","public void setInputVariables(Variable[] inputVariables) {
        this.inputVariables = inputVariables;
        if (autoConfig) {
            getConfig().set(INPUT_VARIABLES, inputVariables);
        }
    }"
PlayerProfile.java,"public void setPlayerState(PlayerState playerState) {
        this.playerState = playerState;

        //getPlayer might be null because PlayerProfile.setPlayerState might be trigger when player disconnects
        if (getPlayer() != null) {
            VisibilityController.updateVisibility(getPlayer());
        }
    }","public void save() {
        if (saving) {
            return;
        }
        saving = true;
        new BukkitRunnable() {
            @Override
            public void run() {
                saving = false;
                Document document = toBson();
                document.put(""uuid"", uniqueId.toString());
                document.put(""username"", username);
                document.put(""lowerCaseUsername"", username.toLowerCase());
                document.put(""temporary"", new Document());
                document.put(""settings"", new Document());
                document.put(""kitData"", new Document());
                document.put(""match"", new Document());
                document.put(""party"", new Document());
                document.put(""cooldowns"", new Document());
                document.put(""playerState"", playerState.name());
                document.put(""match"", new Document());
                document.put(""party"", new Document());
                document.put(""cooldowns"", new Document());
                document.put(""temporary"", new Document());
                document.put(""settings"", new Document());
                document.put(""kitData"", new Document());
                document.put(""match"", new Document());"
ConcurrentAutoIntTable.java,"public long estimate_sum() {
            // For short tables, just do the work
            if (_t.length <= 64) return sum();
            // For bigger tables, periodically freshen a cached value
            long millis = System.currentTimeMillis();
            if (_fuzzy_time != millis) { // Time marches on?
                _fuzzy_sum_cache = sum(); // Get sum the hard way
                _fuzzy_time = millis;   // Indicate freshness of cached value
            }
            return _fuzzy_sum_cache;  // Return cached sum
        }","public long estimate_sum() {
            final long now = System.nanoTime();
            final long old = _fuzzy_time;
            if (now - old < 1000000000L) return _fuzzy_sum_cache;
            final long sum = sum();
            _fuzzy_time = now;
            _fuzzy_sum_cache = sum;
            return sum;
        }"
OshiApp.java,"@Override
			public void run() {
				System.out.println();
				System.out.println(""Exiting..."");
			}","@Override
				public void run() {
					System.out.println(""Shutting down..."");
				}"
PaymentFakeTask.java,"public boolean process(PaymentDTOEx paymentInfo) throws PluggableTaskException {
        LOG.debug(""processing "" + paymentInfo + "" cc number is "" + paymentInfo.getCreditCard().getNumber());
        Result result = doFakeAuthorization(paymentInfo, null);
        LOG.debug(""result "" + result);
        return result.shouldCallOtherProcessors();
    }","private Filter createFilter(String prefix) {
        if (prefix == null || prefix.length() == 0) {
            return Filter.ACCEPT_ALL;
        }
        return new Filter(prefix);
    }"
ChangeNumericalEvaluationCommand.java,"public void redo() {
        testPreConditions();

        for (Iterator iter = intElementStates.iterator(); iter.hasNext();) {
            IElementState ies = (IElementState) iter.next();
            esm.setIntentionalElementEvaluation(ies.intElemRef.getDef(), ies.newEval);
        }

        testPostConditions();
    }","public void redo() {
        for (Iterator iter = intElementStates.iterator(); iter.hasNext();) {
            IElementState ies = (IElementState) iter.next();
            esm.setEvaluation(ies.intElemRef.getDef(), ies.newEval);
        }
    }"
HashedWheelSipTimer.java,"public boolean isStarted() {
		return started.get();
	}","public boolean isStarted() {
		 return started.get();
	 }"
